age,ratio
480.04,0.7037
480.039,0.7037
480.038,0.7037
480.037,0.7037
480.036,0.7037
480.035,0.7037
480.034,0.7037
480.033,0.7037
480.032,0.7037
480.031,0.7037
480.03,0.7037
480.029,0.7037
480.028,0.7037
480.027,0.7037
480.026,0.7037
480.025,0.7037
480.024,0.7037
480.023,0.7037
480.022,0.7037
480.021,0.7037
480.02,0.7037
480.019,0.7037
480.018,0.7037
480.017,0.7037
480.016,0.7037
480.015,0.7037
480.014,0.7037
480.013,0.7037
480.012,0.7037
480.011,0.7037
480.01,0.7037
480.009,0.7037
480.008,0.7037
480.007,0.7037
480.006,0.7037
480.005,0.7037
480.004,0.7037
480.003,0.7037
480.002,0.7037
480.001,0.7037
480,0.7037
479.999,0.7037
479.998,0.7037
479.997,0.7037
479.996,0.7037
479.995,0.7037
479.994,0.7037
479.993,0.7037
479.992,0.7037
479.991,0.7037
479.99,0.7037
479.989,0.7037
479.988,0.7037
479.987,0.7037
479.986,0.7037
479.985,0.7037
479.984,0.7037
479.983,0.7037
479.982,0.7037
479.981,0.7037
479.98,0.7037
479.979,0.7037
479.978,0.7037
479.977,0.7037
479.976,0.7037
479.975,0.7037
479.974,0.7037
479.973,0.7037
479.972,0.7037
479.971,0.7037
479.97,0.7037
479.969,0.7037
479.968,0.7037
479.967,0.7037
479.966,0.7037
479.965,0.7037
479.964,0.7037
479.963,0.7037
479.962,0.7037
479.961,0.7037
479.96,0.7037
479.959,0.7037
479.958,0.7037
479.957,0.7037
479.956,0.7037
479.955,0.7037
479.954,0.7037
479.953,0.7037
479.952,0.7037
479.951,0.7037
479.95,0.7037
479.949,0.7037
479.948,0.7037
479.947,0.7037
479.946,0.7037
479.945,0.7037
479.944,0.7037
479.943,0.7037
479.942,0.7037
479.941,0.7037
479.94,0.7037
479.939,0.7037
479.938,0.7037
479.937,0.7037
479.936,0.7037
479.935,0.7037
479.934,0.7037
479.933,0.7037
479.932,0.7037
479.931,0.7037
479.93,0.7037
479.929,0.7037
479.928,0.7037
479.927,0.7037
479.926,0.7037
479.925,0.7037
479.924,0.7037
479.923,0.7037
479.922,0.7037
479.921,0.7037
479.92,0.7037
479.919,0.7037
479.918,0.7037
479.917,0.7037
479.916,0.7037
479.915,0.7037
479.914,0.7037
479.913,0.7037
479.912,0.7037
479.911,0.7037
479.91,0.7037
479.909,0.7037
479.908,0.7037
479.907,0.7037
479.906,0.7037
479.905,0.7037
479.904,0.7037
479.903,0.7037
479.902,0.7037
479.901,0.7037
479.9,0.7037
479.899,0.7037
479.898,0.7037
479.897,0.7037
479.896,0.7037
479.895,0.7037
479.894,0.7037
479.893,0.7037
479.892,0.7037
479.891,0.7037
479.89,0.7037
479.889,0.7037
479.888,0.7037
479.887,0.7037
479.886,0.7037
479.885,0.7037
479.884,0.7037
479.883,0.7037
479.882,0.7037
479.881,0.7037
479.88,0.7037
479.879,0.7037
479.878,0.7037
479.877,0.7037
479.876,0.7037
479.875,0.7037
479.874,0.7037
479.873,0.7037
479.872,0.7037
479.871,0.7037
479.87,0.7037
479.869,0.7037
479.868,0.7037
479.867,0.7037
479.866,0.7037
479.865,0.7037
479.864,0.7037
479.863,0.7037
479.862,0.7037
479.861,0.7037
479.86,0.7037
479.859,0.7037
479.858,0.7037
479.857,0.7037
479.856,0.7037
479.855,0.7037
479.854,0.7037
479.853,0.7037
479.852,0.7037
479.851,0.7037
479.85,0.7037
479.849,0.7037
479.848,0.7037
479.847,0.7037
479.846,0.7037
479.845,0.7037
479.844,0.7037
479.843,0.7037
479.842,0.7037
479.841,0.7037
479.84,0.7037
479.839,0.7037
479.838,0.7037
479.837,0.7037
479.836,0.7037
479.835,0.7037
479.834,0.7037
479.833,0.7037
479.832,0.7037
479.831,0.7037
479.83,0.7037
479.829,0.7037
479.828,0.7037
479.827,0.7037
479.826,0.7037
479.825,0.7037
479.824,0.7037
479.823,0.7037
479.822,0.7037
479.821,0.7037
479.82,0.7037
479.819,0.7037
479.818,0.7037
479.817,0.7037
479.816,0.7037
479.815,0.7037
479.814,0.7037
479.813,0.7037
479.812,0.7037
479.811,0.7037
479.81,0.7037
479.809,0.7037
479.808,0.7037
479.807,0.7037
479.806,0.7037
479.805,0.7037
479.804,0.7037
479.803,0.7037
479.802,0.7037
479.801,0.7037
479.8,0.7037
479.799,0.7037
479.798,0.7037
479.797,0.7037
479.796,0.7037
479.795,0.7037
479.794,0.7037
479.793,0.7037
479.792,0.7037
479.791,0.7037
479.79,0.7037
479.789,0.7037
479.788,0.7037
479.787,0.7037
479.786,0.7037
479.785,0.7037
479.784,0.7037
479.783,0.7037
479.782,0.7037
479.781,0.7037
479.78,0.7037
479.779,0.7037
479.778,0.7037
479.777,0.7037
479.776,0.7037
479.775,0.7037
479.774,0.7037
479.773,0.7037
479.772,0.7037
479.771,0.7037
479.77,0.7037
479.769,0.7037
479.768,0.7037
479.767,0.7037
479.766,0.7037
479.765,0.7037
479.764,0.7037
479.763,0.7037
479.762,0.7037
479.761,0.7037
479.76,0.7037
479.759,0.7037
479.758,0.7037
479.757,0.7037
479.756,0.7037
479.755,0.7037
479.754,0.7037
479.753,0.7037
479.752,0.7037
479.751,0.7037
479.75,0.7037
479.749,0.7037
479.748,0.7037
479.747,0.7037
479.746,0.7037
479.745,0.7037
479.744,0.7037
479.743,0.7037
479.742,0.7037
479.741,0.7037
479.74,0.7037
479.739,0.7037
479.738,0.7037
479.737,0.7037
479.736,0.7037
479.735,0.7037
479.734,0.7037
479.733,0.7037
479.732,0.7037
479.731,0.7037
479.73,0.7037
479.729,0.7037
479.728,0.7037
479.727,0.7037
479.726,0.7037
479.725,0.7037
479.724,0.7037
479.723,0.7037
479.722,0.7037
479.721,0.7037
479.72,0.7037
479.719,0.7037
479.718,0.7037
479.717,0.7037
479.716,0.7037
479.715,0.7037
479.714,0.7037
479.713,0.7037
479.712,0.7037
479.711,0.7037
479.71,0.7037
479.709,0.7037
479.708,0.7037
479.707,0.7037
479.706,0.7037
479.705,0.7037
479.704,0.7037
479.703,0.7037
479.702,0.7037
479.701,0.7037
479.7,0.7037
479.699,0.7037
479.698,0.7037
479.697,0.7037
479.696,0.7037
479.695,0.7037
479.694,0.7037
479.693,0.7037
479.692,0.7037
479.691,0.7037
479.69,0.7037
479.689,0.7037
479.688,0.7037
479.687,0.7037
479.686,0.7037
479.685,0.7037
479.684,0.7037
479.683,0.7037
479.682,0.7037
479.681,0.7037
479.68,0.7037
479.679,0.7037
479.678,0.7037
479.677,0.7037
479.676,0.7037
479.675,0.7037
479.674,0.7037
479.673,0.7037
479.672,0.7037
479.671,0.7037
479.67,0.7037
479.669,0.7037
479.668,0.7037
479.667,0.7037
479.666,0.7037
479.665,0.7037
479.664,0.7037
479.663,0.7037
479.662,0.7037
479.661,0.7037
479.66,0.7037
479.659,0.7037
479.658,0.7037
479.657,0.7037
479.656,0.7037
479.655,0.7037
479.654,0.7037
479.653,0.7037
479.652,0.7037
479.651,0.7037
479.65,0.7037
479.649,0.7037
479.648,0.7037
479.647,0.7037
479.646,0.7037
479.645,0.7037
479.644,0.7037
479.643,0.7037
479.642,0.7037
479.641,0.7037
479.64,0.7037
479.639,0.7037
479.638,0.7037
479.637,0.7037
479.636,0.7037
479.635,0.7037
479.634,0.7037
479.633,0.7037
479.632,0.7037
479.631,0.7037
479.63,0.7037
479.629,0.7037
479.628,0.7037
479.627,0.7037
479.626,0.7037
479.625,0.7037
479.624,0.7037
479.623,0.7037
479.622,0.7037
479.621,0.7037
479.62,0.7037
479.619,0.7037
479.618,0.7037
479.617,0.7037
479.616,0.7037
479.615,0.7037
479.614,0.7037
479.613,0.7037
479.612,0.7037
479.611,0.7037
479.61,0.7037
479.609,0.7037
479.608,0.7037
479.607,0.7037
479.606,0.7037
479.605,0.7037
479.604,0.7037
479.603,0.7037
479.602,0.7037
479.601,0.7037
479.6,0.7037
479.599,0.7037
479.598,0.7037
479.597,0.7037
479.596,0.7037
479.595,0.7037
479.594,0.7037
479.593,0.7037
479.592,0.7037
479.591,0.7037
479.59,0.7037
479.589,0.7037
479.588,0.7037
479.587,0.7037
479.586,0.7037
479.585,0.7037
479.584,0.7037
479.583,0.7037
479.582,0.7037
479.581,0.7037
479.58,0.7037
479.579,0.7037
479.578,0.7037
479.577,0.7037
479.576,0.7037
479.575,0.7037
479.574,0.7037
479.573,0.7037
479.572,0.7037
479.571,0.7037
479.57,0.7037
479.569,0.7037
479.568,0.7037
479.567,0.7037
479.566,0.7037
479.565,0.7037
479.564,0.7037
479.563,0.7037
479.562,0.7037
479.561,0.7037
479.56,0.7037
479.559,0.7037
479.558,0.7037
479.557,0.7037
479.556,0.7037
479.555,0.7037
479.554,0.7037
479.553,0.7037
479.552,0.7037
479.551,0.7037
479.55,0.7037
479.549,0.7037
479.548,0.7037
479.547,0.7037
479.546,0.7037
479.545,0.7037
479.544,0.7037
479.543,0.7037
479.542,0.7037
479.541,0.7037
479.54,0.7037
479.539,0.7037
479.538,0.7037
479.537,0.7037
479.536,0.7037
479.535,0.7037
479.534,0.7037
479.533,0.7037
479.532,0.7037
479.531,0.7037
479.53,0.7037
479.529,0.7037
479.528,0.7037
479.527,0.7037
479.526,0.7037
479.525,0.7037
479.524,0.7037
479.523,0.7037
479.522,0.7037
479.521,0.7037
479.52,0.7037
479.519,0.7037
479.518,0.7037
479.517,0.7037
479.516,0.7037
479.515,0.7037
479.514,0.7037
479.513,0.7037
479.512,0.7037
479.511,0.7037
479.51,0.7037
479.509,0.7037
479.508,0.7037
479.507,0.7037
479.506,0.7037
479.505,0.7037
479.504,0.7037
479.503,0.7037
479.502,0.7037
479.501,0.7037
479.5,0.7037
479.499,0.7037
479.498,0.7037
479.497,0.7037
479.496,0.7037
479.495,0.7037
479.494,0.7037
479.493,0.7037
479.492,0.7037
479.491,0.7037
479.49,0.7037
479.489,0.7037
479.488,0.7037
479.487,0.7037
479.486,0.7037
479.485,0.7037
479.484,0.7037
479.483,0.7037
479.482,0.7037
479.481,0.7037
479.48,0.7037
479.479,0.7037
479.478,0.7037
479.477,0.7037
479.476,0.7037
479.475,0.7037
479.474,0.7037
479.473,0.7037
479.472,0.7037
479.471,0.7037
479.47,0.7037
479.469,0.7037
479.468,0.7037
479.467,0.7037
479.466,0.7037
479.465,0.7037
479.464,0.7037
479.463,0.7037
479.462,0.7037
479.461,0.7037
479.46,0.7037
479.459,0.7037
479.458,0.7037
479.457,0.7037
479.456,0.7037
479.455,0.7037
479.454,0.7037
479.453,0.7037
479.452,0.7037
479.451,0.7037
479.45,0.7037
479.449,0.7037
479.448,0.7037
479.447,0.7037
479.446,0.7037
479.445,0.7037
479.444,0.7037
479.443,0.7037
479.442,0.7037
479.441,0.7037
479.44,0.7037
479.439,0.7037
479.438,0.7037
479.437,0.7037
479.436,0.7037
479.435,0.7037
479.434,0.7037
479.433,0.7037
479.432,0.7037
479.431,0.7037
479.43,0.7037
479.429,0.7037
479.428,0.7037
479.427,0.7037
479.426,0.7037
479.425,0.7037
479.424,0.7037
479.423,0.7037
479.422,0.7037
479.421,0.7037
479.42,0.7037
479.419,0.7037
479.418,0.7037
479.417,0.7037
479.416,0.7037
479.415,0.7037
479.414,0.7037
479.413,0.7037
479.412,0.7037
479.411,0.7037
479.41,0.7037
479.409,0.7037
479.408,0.7037
479.407,0.7037
479.406,0.7037
479.405,0.7037
479.404,0.7037
479.403,0.7037
479.402,0.7037
479.401,0.7037
479.4,0.7037
479.399,0.7037
479.398,0.7037
479.397,0.7037
479.396,0.7037
479.395,0.7037
479.394,0.7037
479.393,0.7037
479.392,0.7037
479.391,0.7037
479.39,0.7037
479.389,0.7037
479.388,0.7037
479.387,0.7037
479.386,0.7037
479.385,0.7037
479.384,0.7037
479.383,0.7037
479.382,0.7037
479.381,0.7037
479.38,0.7037
479.379,0.7037
479.378,0.7037
479.377,0.7037
479.376,0.7037
479.375,0.7037
479.374,0.7037
479.373,0.7037
479.372,0.7037
479.371,0.7037
479.37,0.7037
479.369,0.7037
479.368,0.7037
479.367,0.7037
479.366,0.7037
479.365,0.7037
479.364,0.7037
479.363,0.7037
479.362,0.7037
479.361,0.7037
479.36,0.7037
479.359,0.7037
479.358,0.7037
479.357,0.7037
479.356,0.7037
479.355,0.7037
479.354,0.7037
479.353,0.7037
479.352,0.7037
479.351,0.7037
479.35,0.7037
479.349,0.7037
479.348,0.7037
479.347,0.7037
479.346,0.7037
479.345,0.7037
479.344,0.7037
479.343,0.7037
479.342,0.7037
479.341,0.7037
479.34,0.7037
479.339,0.7037
479.338,0.7037
479.337,0.7037
479.336,0.7037
479.335,0.7037
479.334,0.7037
479.333,0.7037
479.332,0.7037
479.331,0.7037
479.33,0.7037
479.329,0.7037
479.328,0.7037
479.327,0.7037
479.326,0.7037
479.325,0.7037
479.324,0.7037
479.323,0.7037
479.322,0.7037
479.321,0.7037
479.32,0.7037
479.319,0.7037
479.318,0.7037
479.317,0.7037
479.316,0.7037
479.315,0.7037
479.314,0.7037
479.313,0.7037
479.312,0.7037
479.311,0.7037
479.31,0.7037
479.309,0.7037
479.308,0.7037
479.307,0.7037
479.306,0.7037
479.305,0.7037
479.304,0.7037
479.303,0.7037
479.302,0.7037
479.301,0.7037
479.3,0.7037
479.299,0.7037
479.298,0.7037
479.297,0.7037
479.296,0.7037
479.295,0.7037
479.294,0.7037
479.293,0.7037
479.292,0.7037
479.291,0.7037
479.29,0.7037
479.289,0.7037
479.288,0.7037
479.287,0.7037
479.286,0.7037
479.285,0.7037
479.284,0.7037
479.283,0.7037
479.282,0.7037
479.281,0.7037
479.28,0.7037
479.279,0.7037
479.278,0.7037
479.277,0.7037
479.276,0.7037
479.275,0.7037
479.274,0.7037
479.273,0.7037
479.272,0.7037
479.271,0.7037
479.27,0.7037
479.269,0.7037
479.268,0.7037
479.267,0.7037
479.266,0.7037
479.265,0.7037
479.264,0.7037
479.263,0.7037
479.262,0.7037
479.261,0.7037
479.26,0.7037
479.259,0.7037
479.258,0.7037
479.257,0.7037
479.256,0.7037
479.255,0.7037
479.254,0.7037
479.253,0.7037
479.252,0.7037
479.251,0.7037
479.25,0.7037
479.249,0.7037
479.248,0.7037
479.247,0.7037
479.246,0.7037
479.245,0.7037
479.244,0.7037
479.243,0.7037
479.242,0.7037
479.241,0.7037
479.24,0.7037
479.239,0.7037
479.238,0.7037
479.237,0.7037
479.236,0.7037
479.235,0.7037
479.234,0.7037
479.233,0.7037
479.232,0.7037
479.231,0.7037
479.23,0.7037
479.229,0.7037
479.228,0.7037
479.227,0.7037
479.226,0.7037
479.225,0.7037
479.224,0.7037
479.223,0.7037
479.222,0.7037
479.221,0.7037
479.22,0.7037
479.219,0.7037
479.218,0.7037
479.217,0.7037
479.216,0.7037
479.215,0.7037
479.214,0.7037
479.213,0.7037
479.212,0.7037
479.211,0.7037
479.21,0.7037
479.209,0.7037
479.208,0.7037
479.207,0.7037
479.206,0.7037
479.205,0.7037
479.204,0.7037
479.203,0.7037
479.202,0.7037
479.201,0.7037
479.2,0.7037
479.199,0.7037
479.198,0.7037
479.197,0.7037
479.196,0.7037
479.195,0.7037
479.194,0.7037
479.193,0.7037
479.192,0.7037
479.191,0.7037
479.19,0.7037
479.189,0.7037
479.188,0.7037
479.187,0.7037
479.186,0.7037
479.185,0.7037
479.184,0.7037
479.183,0.7037
479.182,0.7037
479.181,0.7037
479.18,0.7037
479.179,0.7037
479.178,0.7037
479.177,0.7037
479.176,0.7037
479.175,0.7037
479.174,0.7037
479.173,0.7037
479.172,0.7037
479.171,0.7037
479.17,0.7037
479.169,0.7037
479.168,0.7037
479.167,0.7037
479.166,0.7037
479.165,0.7037
479.164,0.7037
479.163,0.7037
479.162,0.7037
479.161,0.7037
479.16,0.7037
479.159,0.7037
479.158,0.7037
479.157,0.7037
479.156,0.7037
479.155,0.7037
479.154,0.7037
479.153,0.7037
479.152,0.7037
479.151,0.7037
479.15,0.7037
479.149,0.7037
479.148,0.7037
479.147,0.7037
479.146,0.7037
479.145,0.7037
479.144,0.7037
479.143,0.7037
479.142,0.7037
479.141,0.7037
479.14,0.7037
479.139,0.7037
479.138,0.7037
479.137,0.7037
479.136,0.7037
479.135,0.7037
479.134,0.7037
479.133,0.7037
479.132,0.7037
479.131,0.7037
479.13,0.7037
479.129,0.7037
479.128,0.7037
479.127,0.7037
479.126,0.7037
479.125,0.7037
479.124,0.7037
479.123,0.7037
479.122,0.7037
479.121,0.7037
479.12,0.7037
479.119,0.7037
479.118,0.7037
479.117,0.7037
479.116,0.7037
479.115,0.7037
479.114,0.7037
479.113,0.7037
479.112,0.7037
479.111,0.7037
479.11,0.7037
479.109,0.7037
479.108,0.7037
479.107,0.7037
479.106,0.7037
479.105,0.7037
479.104,0.7037
479.103,0.7037
479.102,0.7037
479.101,0.7037
479.1,0.7037
479.099,0.7037
479.098,0.7037
479.097,0.7037
479.096,0.7037
479.095,0.7037
479.094,0.7037
479.093,0.7037
479.092,0.7037
479.091,0.7037
479.09,0.7037
479.089,0.7037
479.088,0.7037
479.087,0.7037
479.086,0.7037
479.085,0.7037
479.084,0.7037
479.083,0.7037
479.082,0.7037
479.081,0.7037
479.08,0.7037
479.079,0.7037
479.078,0.7037
479.077,0.7037
479.076,0.7037
479.075,0.7037
479.074,0.7037
479.073,0.7037
479.072,0.7037
479.071,0.7037
479.07,0.7037
479.069,0.7037
479.068,0.7037
479.067,0.7037
479.066,0.7037
479.065,0.7037
479.064,0.7037
479.063,0.7037
479.062,0.7037
479.061,0.7037
479.06,0.7037
479.059,0.7037
479.058,0.7037
479.057,0.7037
479.056,0.7037
479.055,0.7037
479.054,0.7037
479.053,0.7037
479.052,0.7037
479.051,0.7037
479.05,0.7037
479.049,0.7037
479.048,0.7037
479.047,0.7037
479.046,0.7037
479.045,0.7037
479.044,0.7037
479.043,0.7037
479.042,0.7037
479.041,0.7037
479.04,0.7037
479.039,0.7037
479.038,0.7037
479.037,0.7037
479.036,0.7037
479.035,0.7037
479.034,0.7037
479.033,0.7037
479.032,0.7037
479.031,0.7037
479.03,0.7037
479.029,0.7037
479.028,0.7037
479.027,0.7037
479.026,0.7037
479.025,0.7037
479.024,0.7037
479.023,0.7037
479.022,0.7037
479.021,0.7037
479.02,0.7037
479.019,0.7037
479.018,0.7037
479.017,0.7037
479.016,0.7037
479.015,0.7037
479.014,0.7037
479.013,0.7037
479.012,0.7037
479.011,0.7037
479.01,0.7037
479.009,0.7037
479.008,0.7037
479.007,0.7037
479.006,0.7037
479.005,0.7037
479.004,0.7037
479.003,0.7037
479.002,0.7037
479.001,0.7037
479,0.7037
478.999,0.7037
478.998,0.7037
478.997,0.7037
478.996,0.7037
478.995,0.7037
478.994,0.7037
478.993,0.7037
478.992,0.7037
478.991,0.7037
478.99,0.7037
478.989,0.7037
478.988,0.7037
478.987,0.7037
478.986,0.7037
478.985,0.7037
478.984,0.7037
478.983,0.7037
478.982,0.7037
478.981,0.7037
478.98,0.7037
478.979,0.7037
478.978,0.7037
478.977,0.7037
478.976,0.7037
478.975,0.7037
478.974,0.7037
478.973,0.7037
478.972,0.7037
478.971,0.7037
478.97,0.7037
478.969,0.7037
478.968,0.7037
478.967,0.7037
478.966,0.7037
478.965,0.7037
478.964,0.7037
478.963,0.7037
478.962,0.7037
478.961,0.7037
478.96,0.7037
478.959,0.7037
478.958,0.7037
478.957,0.7037
478.956,0.7037
478.955,0.7037
478.954,0.7037
478.953,0.7037
478.952,0.7037
478.951,0.7037
478.95,0.7037
478.949,0.7037
478.948,0.7037
478.947,0.7037
478.946,0.7037
478.945,0.7037
478.944,0.7037
478.943,0.7037
478.942,0.7037
478.941,0.7037
478.94,0.7037
478.939,0.7037
478.938,0.7037
478.937,0.7037
478.936,0.7037
478.935,0.7037
478.934,0.7037
478.933,0.7037
478.932,0.7037
478.931,0.7037
478.93,0.7037
478.929,0.7037
478.928,0.7037
478.927,0.7037
478.926,0.7037
478.925,0.7037
478.924,0.7037
478.923,0.7037
478.922,0.7037
478.921,0.7037
478.92,0.7037
478.919,0.7037
478.918,0.7037
478.917,0.7037
478.916,0.7037
478.915,0.7037
478.914,0.7037
478.913,0.7037
478.912,0.7037
478.911,0.7037
478.91,0.7037
478.909,0.7037
478.908,0.7037
478.907,0.7037
478.906,0.7037
478.905,0.7037
478.904,0.7037
478.903,0.7037
478.902,0.7037
478.901,0.7037
478.9,0.7037
478.899,0.7037
478.898,0.7037
478.897,0.7037
478.896,0.7037
478.895,0.7037
478.894,0.7037
478.893,0.7037
478.892,0.7037
478.891,0.7037
478.89,0.7037
478.889,0.7037
478.888,0.7037
478.887,0.7037
478.886,0.7037
478.885,0.7037
478.884,0.7037
478.883,0.7037
478.882,0.7037
478.881,0.7037
478.88,0.7037
478.879,0.7037
478.878,0.7037
478.877,0.7037
478.876,0.7037
478.875,0.7037
478.874,0.7037
478.873,0.7037
478.872,0.7037
478.871,0.7037
478.87,0.7037
478.869,0.7037
478.868,0.7037
478.867,0.7037
478.866,0.7037
478.865,0.7037
478.864,0.7037
478.863,0.7037
478.862,0.7037
478.861,0.7037
478.86,0.7037
478.859,0.7037
478.858,0.7037
478.857,0.7037
478.856,0.7037
478.855,0.7037
478.854,0.7037
478.853,0.7037
478.852,0.7037
478.851,0.7037
478.85,0.7037
478.849,0.7037
478.848,0.7037
478.847,0.7037
478.846,0.7037
478.845,0.7037
478.844,0.7037
478.843,0.7037
478.842,0.7037
478.841,0.7037
478.84,0.7037
478.839,0.7037
478.838,0.7037
478.837,0.7037
478.836,0.7037
478.835,0.7037
478.834,0.7037
478.833,0.7037
478.832,0.7037
478.831,0.7037
478.83,0.7037
478.829,0.7037
478.828,0.7037
478.827,0.7037
478.826,0.7037
478.825,0.7037
478.824,0.7037
478.823,0.7037
478.822,0.7037
478.821,0.7037
478.82,0.7037
478.819,0.7037
478.818,0.7037
478.817,0.7037
478.816,0.7037
478.815,0.7037
478.814,0.7037
478.813,0.7037
478.812,0.7037
478.811,0.7037
478.81,0.7037
478.809,0.7037
478.808,0.7037
478.807,0.7037
478.806,0.7037
478.805,0.7037
478.804,0.7037
478.803,0.7037
478.802,0.7037
478.801,0.7037
478.8,0.7037
478.799,0.7037
478.798,0.7037
478.797,0.7037
478.796,0.7037
478.795,0.7037
478.794,0.7037
478.793,0.7037
478.792,0.7037
478.791,0.7037
478.79,0.7037
478.789,0.7037
478.788,0.7037
478.787,0.7037
478.786,0.7037
478.785,0.7037
478.784,0.7037
478.783,0.7037
478.782,0.7037
478.781,0.7037
478.78,0.7037
478.779,0.7037
478.778,0.7037
478.777,0.7037
478.776,0.7037
478.775,0.7037
478.774,0.7037
478.773,0.7037
478.772,0.7037
478.771,0.7037
478.77,0.7037
478.769,0.7037
478.768,0.7037
478.767,0.7037
478.766,0.7037
478.765,0.7037
478.764,0.7037
478.763,0.7037
478.762,0.7037
478.761,0.7037
478.76,0.7037
478.759,0.7037
478.758,0.7037
478.757,0.7037
478.756,0.7037
478.755,0.7037
478.754,0.7037
478.753,0.7037
478.752,0.7037
478.751,0.7037
478.75,0.7037
478.749,0.7037
478.748,0.7037
478.747,0.7037
478.746,0.7037
478.745,0.7037
478.744,0.7037
478.743,0.7037
478.742,0.7037
478.741,0.7037
478.74,0.7037
478.739,0.7037
478.738,0.7037
478.737,0.7037
478.736,0.7037
478.735,0.7037
478.734,0.7037
478.733,0.7037
478.732,0.7037
478.731,0.7037
478.73,0.7037
478.729,0.7037
478.728,0.7037
478.727,0.7037
478.726,0.7037
478.725,0.7037
478.724,0.7037
478.723,0.7037
478.722,0.7037
478.721,0.7037
478.72,0.7037
478.719,0.7037
478.718,0.7037
478.717,0.7037
478.716,0.7037
478.715,0.7037
478.714,0.7037
478.713,0.7037
478.712,0.7037
478.711,0.7037
478.71,0.7037
478.709,0.7037
478.708,0.7037
478.707,0.7037
478.706,0.7037
478.705,0.7037
478.704,0.7037
478.703,0.7037
478.702,0.7037
478.701,0.7037
478.7,0.7037
478.699,0.7037
478.698,0.7037
478.697,0.7037
478.696,0.7037
478.695,0.7037
478.694,0.7037
478.693,0.7037
478.692,0.7037
478.691,0.7037
478.69,0.7037
478.689,0.7037
478.688,0.7037
478.687,0.7037
478.686,0.7037
478.685,0.7037
478.684,0.7037
478.683,0.7037
478.682,0.7037
478.681,0.7037
478.68,0.7037
478.679,0.7037
478.678,0.7037
478.677,0.7037
478.676,0.7037
478.675,0.7037
478.674,0.7037
478.673,0.7037
478.672,0.7037
478.671,0.7037
478.67,0.7037
478.669,0.7037
478.668,0.7037
478.667,0.7037
478.666,0.7037
478.665,0.7037
478.664,0.7037
478.663,0.7037
478.662,0.7037
478.661,0.7037
478.66,0.7037
478.659,0.7037
478.658,0.7037
478.657,0.7037
478.656,0.7037
478.655,0.7037
478.654,0.7037
478.653,0.7037
478.652,0.7037
478.651,0.7037
478.65,0.7037
478.649,0.7037
478.648,0.7037
478.647,0.7037
478.646,0.7037
478.645,0.7037
478.644,0.7037
478.643,0.7037
478.642,0.7037
478.641,0.7037
478.64,0.7037
478.639,0.7037
478.638,0.7037
478.637,0.7037
478.636,0.7037
478.635,0.7037
478.634,0.7037
478.633,0.7037
478.632,0.7037
478.631,0.7037
478.63,0.7037
478.629,0.7037
478.628,0.7037
478.627,0.7037
478.626,0.7037
478.625,0.7037
478.624,0.7037
478.623,0.7037
478.622,0.7037
478.621,0.7037
478.62,0.7037
478.619,0.7037
478.618,0.7037
478.617,0.7037
478.616,0.7037
478.615,0.7037
478.614,0.7037
478.613,0.7037
478.612,0.7037
478.611,0.7037
478.61,0.7037
478.609,0.7037
478.608,0.7037
478.607,0.7037
478.606,0.7037
478.605,0.7037
478.604,0.7037
478.603,0.7037
478.602,0.7037
478.601,0.7037
478.6,0.7037
478.599,0.7037
478.598,0.7037
478.597,0.7037
478.596,0.7037
478.595,0.7037
478.594,0.7037
478.593,0.7037
478.592,0.7037
478.591,0.7037
478.59,0.7037
478.589,0.7037
478.588,0.7037
478.587,0.7037
478.586,0.7037
478.585,0.7037
478.584,0.7037
478.583,0.7037
478.582,0.7037
478.581,0.7037
478.58,0.7037
478.579,0.7037
478.578,0.7037
478.577,0.7037
478.576,0.7037
478.575,0.7037
478.574,0.7037
478.573,0.7037
478.572,0.7037
478.571,0.7037
478.57,0.7037
478.569,0.7037
478.568,0.7037
478.567,0.7037
478.566,0.7037
478.565,0.7037
478.564,0.7037
478.563,0.7037
478.562,0.7037
478.561,0.7037
478.56,0.7037
478.559,0.7037
478.558,0.7037
478.557,0.7037
478.556,0.7037
478.555,0.7037
478.554,0.7037
478.553,0.7037
478.552,0.7037
478.551,0.7037
478.55,0.7037
478.549,0.7037
478.548,0.7037
478.547,0.7037
478.546,0.7037
478.545,0.7037
478.544,0.7037
478.543,0.7037
478.542,0.7037
478.541,0.7037
478.54,0.7037
478.539,0.7037
478.538,0.7037
478.537,0.7037
478.536,0.7037
478.535,0.7037
478.534,0.7037
478.533,0.7037
478.532,0.7037
478.531,0.7037
478.53,0.7037
478.529,0.7037
478.528,0.7037
478.527,0.7037
478.526,0.7037
478.525,0.7037
478.524,0.7037
478.523,0.7037
478.522,0.7037
478.521,0.7037
478.52,0.7037
478.519,0.7037
478.518,0.7037
478.517,0.7037
478.516,0.7037
478.515,0.7037
478.514,0.7037
478.513,0.7037
478.512,0.7037
478.511,0.7037
478.51,0.7037
478.509,0.7037
478.508,0.7037
478.507,0.7037
478.506,0.7037
478.505,0.7037
478.504,0.7037
478.503,0.7037
478.502,0.7037
478.501,0.7037
478.5,0.7037
478.499,0.7037
478.498,0.7037
478.497,0.7037
478.496,0.7037
478.495,0.7037
478.494,0.7037
478.493,0.7037
478.492,0.7037
478.491,0.7037
478.49,0.7037
478.489,0.7037
478.488,0.7037
478.487,0.7037
478.486,0.7037
